0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.17333736,0.038225546,-0.25912312,-0.58230704,1.2900519,0.074325,-0.35652116,0.57030684,0.47720942,0.68567395,-0.12165238,-0.124898545,-0.4692657,-0.16795051,-0.52054286,0.4488624
0.5507294,0.16617766,0.48751095,0.47275245,0.30286038,-0.8775853,-0.617636,0.40309685,-0.46885648,-0.4376747,0.68124115,-0.47993988,0.055033416,0.44112712,-0.2994483,0.23281479
-0.14959519,-0.20704666,0.17367849,-1.115053,0.8158013,0.65626466,0.11181628,0.7661673,0.53299975,-0.15429772,-0.29217222,-0.030903488,-0.93602675,-0.8054564,0.8389415,0.60715365
0.15775175,0.24813125,0.66185534,0.32348228,0.3475139,-0.45953643,-0.32403684,-0.14395362,0.32344615,0.48829412,1.3540268,-0.69837594,0.060409203,0.6076134,-0.5841106,-0.127889
0.5911623,0.9238019,0.7096412,0.9662504,0.09448418,-1.0705241,-0.8726267,0.30870616,-0.47312248,-0.32141867,0.6468186,-0.511541,-0.112482555,0.49301195,-0.23299946,0.051509682
-0.008244723,0.1607184,0.7010424,0.73729527,0.69135714,-1.1898282,-1.1449394,-0.13469812,-0.5075564,0.07860278,0.70881426,-1.0083665,-0.30260572,0.32489336,-0.45159003,0.35851738
0.09627999,0.00023962557,-0.08938534,-0.18734968,0.65089035,-0.6045778,-0.060804456,-0.0399583,0.14714354,0.20152205,1.7904121,-0.46862257,-0.09196424,0.41811794,0.042334326,0.37105653
1.4685296,0.39314044,0.17001659,-0.62274957,0.32906923,0.11434849,0.31529972,0.41614494,-0.6996815,0.681899,-0.2006109,-0.097015366,0.05402358,0.11971029,0.21344258,-0.84605455
-0.86939937,-0.22499883,-0.25487188,-0.18986027,-0.20633605,0.29922852,0.45540527,-0.7379842,-0.022834726,-0.16389367,1.7672958,0.6676178,0.4352062,0.33650684,0.08988379,0.5403852
-0.552662,-0.27907395,-0.67523414,-0.1829652,-0.32240433,0.23466985,0.21264121,-1.0131904,-0.9822861,-0.2532444,0.56329316,0.71172655,0.45296428,0.055761717,0.004719887,0.67734194
-0.69383717,-0.98933965,-0.25719112,0.49044037,0.050427943,0.28374743,-0.17264064,-0.5133515,-1.3930578,-0.058666214,-0.0031955987,-0.14417288,0.8982979,-0.17669258,0.5784161,-0.14698894
-0.20121011,-0.048428666,-0.4441281,-0.20834714,1.5211809,-0.31252858,-0.16818288,0.59250814,-0.04265704,0.4902434,0.31064016,0.0036860742,-0.80357254,-0.6438121,-0.5197736,0.46281904
-0.024318025,0.0764405,-0.37463307,-0.48800153,1.4827907,0.04983779,-0.46624953,0.86015725,0.051451776,0.17080835,-0.15934452,0.007916227,-0.45401707,-0.49711835,-0.036363542,0.285029
0.015631229,-0.08640329,-0.0025235415,-0.49230793,1.6145535,-0.00013319962,0.12113674,0.48914406,-0.18459153,0.04940948,-0.020833645,0.123355046,-0.5404979,-0.5897316,-0.39132583,0.1816904
-0.08088955,-0.47862506,-0.71160555,-0.7492588,0.1347365,-0.26186618,-0.4269052,0.45397955,0.78973174,0.11871738,0.07982531,-0.38895833,1.2450199,0.55542153,-0.051499583,-0.41706887
-0.26220676,-0.24650122,-0.98749506,-0.7669771,-0.16733137,-0.6146785,-1.0214939,0.1626435,0.95339656,0.30305004,-0.5852433,0.05210229,0.8034265,0.73987913,-0.0030178037,-0.44599485
-0.10150637,0.062281966,-0.694179,-0.6829763,-0.023338342,-0.57776845,-0.6896753,-0.13471869,1.1987612,0.0285483,-0.17064072,0.055062205,0.78933567,0.3009673,0.24534062,-1.0162046
-0.19567934,-0.44565922,-0.7212655,-0.27835414,0.1601618,-1.0744089,-0.43720433,0.077972144,1.2563535,0.5618659,0.055292636,-0.027230702,0.94925356,0.15110761,0.846766,-0.3814373
0.16891941,0.033307746,0.036408126,0.08895562,-0.7620008,-1.1309396,-0.0039361417,-0.19681671,0.934094,0.3230574,0.29030284,0.04845777,0.8450797,-0.3629701,0.8707714,0.43801695
0.30268842,0.6281799,0.52579004,0.074412115,0.38723856,-0.8380462,-0.78591955,0.5332217,-0.65536237,-1.006333,0.20188159,0.10973279,-0.29358894,-0.105790116,1.0070463,0.18106133
0.41405883,0.08801355,1.1837969,-0.5497391,-0.015296981,0.39800414,-0.30380043,-0.028495766,0.2334134,-0.16302408,0.34437823,-0.8071131,0.10281207,-0.6304256,1.5771608,0.5464582
0.04355824,0.047701076,-0.7400752,-0.21632329,-0.35656235,0.07979542,0.13033484,-1.0225711,0.112020746,0.33493188,-0.5451431,-1.4245412,-0.944528,0.07769701,1.4186282,-0.1311289
0.71170014,0.22524501,0.20036018,-0.45972818,0.21126619,0.13751374,0.65991825,0.28024146,-0.5312097,0.635926,-0.27334148,-0.9520643,0.88483095,0.042490095,-0.34187102,-1.2804743
1.4010826,0.0809453,-0.34424165,0.3206293,0.5081032,0.34290934,0.65908533,0.7219517,-0.5183738,0.45544872,0.2529257,-0.2725881,0.15525869,-0.26067272,0.2255189,-1.1678203
1.3497813,0.12089049,-0.22947496,0.0057477355,0.42725402,0.22989187,0.47411516,0.48963618,-0.32507187,0.48161593,-0.040653236,0.12541834,0.35226092,0.12478534,0.13402262,-1.0994934
1.4244971,0.30156493,-0.18736741,0.33842286,0.39788318,0.41359538,0.41238225,0.33487722,-0.21019799,0.7310735,-0.29397753,-0.14299017,0.5448232,0.26353243,-0.26764238,-0.87950623
0.32534695,-0.059455603,0.12570235,-0.5655438,-0.101344734,1.103509,1.1912225,0.8592606,-0.5225051,0.433848,0.40911543,-0.6623178,0.46499902,-0.5419252,-0.15306097,-1.1599671
0.63499075,0.5833677,0.2517007,0.010984972,0.346387,0.66599035,-0.37789845,-1.1194894,0.18196608,-0.5092895,-0.4492224,0.86458814,0.49858963,-0.3205945,-1.1962024,0.21055704
0.8077494,0.55962956,0.05245985,-0.3363715,0.0047390237,0.3057651,-0.10261534,-1.367987,-0.10217337,-0.5362246,0.081961066,0.23367622,0.39526337,-0.35286334,-1.3315464,-0.049541622
0.6964331,0.62572265,-0.32646513,0.057569593,-0.19898963,0.2020936,-0.2951378,-1.2627798,0.19737518,-1.0762743,0.06572096,0.72911215,-0.09265053,-0.36776274,-0.84189993,0.067726135
0.76848304,0.39266744,-0.41448307,-0.04639359,-0.029608931,0.038790077,-0.3806725,-1.0962255,0.15664648,-0.77438235,0.21644668,0.21569657,0.09674513,-0.43937725,-0.6528542,0.21820775
1.6303583,-0.114844665,-0.1613552,-0.31794536,0.13019651,0.15009254,0.57262325,0.5975273,-0.53364897,0.09488568,-0.38988456,-0.20302227,0.29678366,-0.08547142,0.10113951,-0.6176506
-0.11150503,-0.7451083,0.2811594,-0.003906414,-0.56600016,-0.6065547,1.1742746,-0.1257632,-0.037649598,0.29070532,-0.10780243,0.22468239,0.2296035,-0.07656273,-0.3730586,0.92313564
1.6981827,0.4710799,-0.12507741,0.44982782,0.365115,0.20328939,0.70300686,-0.053325064,-0.44393733,0.61448205,-0.20475724,0.41893315,0.007208407,0.40612996,0.18667561,-0.26992562
0.42925185,0.110391565,-0.64323175,-0.20246035,0.037441522,0.26334417,-0.5677775,-0.49967974,-0.47742063,0.38531223,-0.16037726,-1.2276688,-0.5853184,0.51568484,0.7536188,0.2536192
1.7520646,0.7578579,-1.0421035,0.25490457,0.30451506,0.4729516,-0.02649501,-0.29611158,-0.9125355,0.6931353,-0.4462034,-0.13774285,0.004806973,-0.15762046,0.45952755,-0.6124016
-0.14200194,0.0624907,0.99567467,-0.5957942,0.06722218,1.1793419,-0.8604906,0.6289692,-0.1427816,0.13871418,-0.26687875,0.74713904,-0.031565458,0.84878385,0.78128,0.12818085
-0.17743991,-0.0036075115,-0.17681043,-0.6180121,1.4948268,0.113675304,-0.17134258,0.31974107,0.3153453,0.43943134,0.17809209,-0.257544,-0.6475696,-0.47638613,-0.21430296,0.39517814
0.14899664,-0.17169665,-0.19823691,-0.75478685,1.5707418,0.007347811,0.17872155,0.5263113,0.4811344,0.5309254,0.07055377,0.20298894,-0.93051505,-0.16518134,-0.33535737,0.43516475
0.30206466,-0.06530342,-0.34629512,-0.84283113,1.4009445,0.15550537,-0.91641355,0.4601389,0.14418739,0.51543134,-0.17022735,0.16318455,-0.725758,0.0011897385,-0.42812368,0.65685534
-0.6357367,-0.14865504,0.07257888,-0.7287221,1.4621971,0.2413226,-0.2284824,0.5688709,-0.15847293,0.49480754,-0.097984135,-0.13845912,-0.7956244,-0.20886916,-0.63349104,0.5205821
-0.22549348,-0.12012915,-0.14874695,-0.7783627,1.2225971,0.037875973,-0.23761076,0.62982845,0.42922744,0.4947791,0.33423465,0.13479191,-0.68679494,-0.43768626,-0.6477016,0.35110295
-0.26814982,-0.3633731,0.088763416,-0.9913078,1.5980809,-0.11545308,-0.041768096,0.53085834,0.2585007,0.61229664,0.063672334,0.09930214,-0.46225047,-0.47433788,-0.33680454,0.6254958
0.06327857,-0.08257997,0.80506545,0.12719022,-0.49716732,-1.0516343,1.3581394,0.03354427,-0.21824297,0.8449395,-0.279986,0.35035688,-0.379879,0.11586667,-0.2655877,1.3500917
0.53507775,0.38866043,1.0730916,0.51099837,0.54196703,-0.986867,-0.42364162,-0.24971513,-0.55136466,-0.6208315,0.11763503,-0.65147716,0.104993865,-0.012437854,0.381965,-0.023478478
0.02739659,0.42085955,0.77284193,0.4852627,0.40463963,-0.54956007,-0.63846135,-0.55793744,-0.15955096,-0.11441773,0.1622642,-0.7970654,0.3227257,0.026454061,-0.86900616,0.033500716
1.0032572,0.43287694,-0.8970121,-0.24007422,-0.024624288,0.31273827,-0.24910334,-1.2055703,-0.28407514,-0.23269221,-1.0384841,-0.6834641,-0.36565936,-0.37229443,0.023590064,0.31245738
-0.51761824,0.5351242,-0.008805193,-1.1332359,-0.42597187,1.1543856,0.5619127,0.23956825,0.18284312,-0.1967735,0.592109,0.25305837,0.1789344,-0.059557173,-0.44662398,-0.49349722
-0.5766841,0.46359956,1.3795569,-0.18857941,0.15569529,0.47370252,0.77462494,0.06701243,0.2158362,-0.123231925,-0.19883455,-0.7645985,0.4117148,0.07877377,-0.42706412,-0.32397234
-0.03892103,0.58260393,1.5760187,-0.12867758,-0.19367284,0.5852594,0.036609694,-0.48602295,0.16322231,-0.2540336,-0.3099427,-0.6348586,0.3634531,-0.20956098,0.049254645,-1.3668338
1.050091,0.12731795,0.292395,-0.5372923,-0.17528719,0.52261084,-0.053470314,0.44032073,-0.68884146,0.34093773,-0.5267111,0.053399354,0.4754839,1.4625065,0.21155281,-0.21595114
0.15959474,0.33963165,0.8650061,0.6651735,0.26732543,-0.6149645,-0.8433331,-0.23969308,-0.19000699,0.22177733,0.8290509,-1.1019316,0.27331224,0.7113589,-0.76973224,0.11533932
0.6041478,0.5262686,-0.75410616,-0.07804933,0.19741033,-0.08481422,-0.15852144,-1.6185279,0.015326127,-0.5681654,-0.22004858,0.228854,0.14363575,-0.710752,-0.7917148,0.59213275
0.9059244,0.05113578,-0.8011677,-0.15517229,-0.3313757,0.5923446,0.07810104,-1.3539356,0.17358682,-0.5768851,-0.015910268,0.242909,0.31652617,-0.15552796,-0.42550346,0.37637267
-0.16695113,-0.4727087,-0.64333624,-0.352508,-0.35226154,0.25054878,0.071624815,-1.0384129,0.39820004,0.56439114,-0.290897,-1.2536987,-0.87945306,0.00013706088,0.46643275,0.2807268
0.13508679,0.24629103,-0.5258729,-0.45107406,-0.5823172,0.5419276,-0.0037352294,-1.5591577,-0.250845,-0.3675959,0.91769856,0.49078974,0.010703474,0.083535925,-0.4580604,0.61934537
0.54860914,0.66579354,-0.3631747,-0.050067276,-0.2837702,0.14552934,-0.17528743,-1.2630417,0.2741857,-0.8876594,-0.16543522,0.6561093,0.5155482,-0.15389337,-0.65597534,0.44166827
-0.19578314,0.12127499,0.72720623,-0.34848705,0.07361311,-0.6521735,1.0526166,0.06818168,-0.3630539,0.7861228,-0.4965041,0.23681484,-0.2373639,0.6441369,-0.77043915,1.2902318
-0.14815083,0.22446984,0.29471338,-0.27642465,-0.25733468,0.9275563,-0.6457726,0.08008245,0.05156269,0.30351704,-0.47664577,0.15868683,-0.010873184,1.8611145,0.1956289,0.29854554
-0.036251552,0.18134582,1.4430802,-0.31163982,0.48246774,0.47307435,-0.27723047,-0.41054788,0.20927776,0.08449125,-0.47151673,-0.55576,0.9500707,-0.67120373,0.28644478,0.20128277
-0.04412386,0.13893928,0.9658377,-0.76122487,-0.087997295,0.30295342,-0.18287583,0.072129965,-0.447224,0.20382869,0.02946284,-0.15703344,0.147147,-0.60528916,1.4166054,0.38045835
0.44528067,-0.5053811,0.44342136,0.12157953,0.18474156,-0.4266948,1.181229,0.26939014,-0.3982214,0.7641664,-0.4483872,-0.019021615,-0.34345555,-0.04004182,-0.7791218,0.99295866
0.69344836,-0.90792966,-0.8054329,-0.74037457,0.30957836,-0.5413102,-0.47261322,0.0761442,0.582493,0.05649683,-0.51720756,-0.030247003,0.42505962,-0.37332475,0.56123817,-0.3384162
0.2733156,0.0009869039,-0.79293,0.050221086,-0.32032433,0.37330958,-0.32856497,-1.4634867,-0.09247652,-0.2025971,-0.57381713,-0.6901972,-0.47258112,0.07294276,0.03555295,0.40391183
0.024194561,0.1278362,1.4976348,-0.13946289,0.23935221,0.65739655,-0.17335019,-0.38216674,-0.014516288,0.06867027,0.23853965,-0.47741404,0.62715065,-0.68779707,0.5570016,0.5044937
0.7193476,0.36630493,-0.055104673,-0.16862652,-0.17811646,0.23207007,-0.30690616,-1.6162132,0.2048604,-0.78221905,-0.2618541,0.51065624,-0.09574197,-0.211944,-0.85075265,0.6926619
0.79477096,0.37226728,-0.08399713,-1.0208261,-0.34850442,0.16023125,-0.7510917,-1.4764745,-0.032965213,-0.81471413,-0.22804835,0.2682462,0.06945589,-0.50857043,-0.5033815,0.9643722
-0.5043848,-0.17648281,-0.9339691,-0.1735739,0.06238249,0.17544079,-0.38660493,-1.0920578,-0.6806113,0.23999496,-0.35551834,-0.6375068,-0.2941324,0.23666847,0.77990395,1.0052694
-0.17576367,0.058361575,-0.58291984,-0.36923403,0.29874045,0.054689214,0.11861664,-0.63237524,-0.38661227,0.57829857,-0.14926529,-1.4030994,-0.5838615,0.6408634,0.6978681,0.44558772
